`id,work_year,experience_level,employment_type,job_title,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
3227,2024,MI,FT,Data Engineer,USD,82900,US,0,US,M
3228,2024,MI,FT,Data Engineer,USD,63900,US,0,US,M
3229,2024,MI,FT,Machine Learning Scientist,USD,160000,US,100,US,L
3230,2024,MI,FT,Machine Learning Scientist,USD,112300,US,100,US,L
3231,2024,MI,FT,Data Science Manager,USD,241000,US,100,US,M
3232,2024,MI,FT,Data Science Manager,USD,159000,US,100,US,M
3233,2024,SE,FT,Data Scientist,USD,180000,US,0,US,M
3234,2024,SE,FT,Data Scientist,USD,80000,US,0,US,M
3235,2024,MI,FT,Data Analyst,USD,58000,US,0,US,S
3236,2024,MI,FT,Data Analyst,USD,58000,US,0,US,S
3237,2024,SE,FT,Data Engineer,USD,136000,US,0,US,M
3238,2024,SE,FT,Data Engineer,USD,108800,US,0,US,M
3239,2024,EX,FT,Data Engineer,USD,242000,US,100,US,M
3240,2024,EX,FT,Data Engineer,USD,200000,US,100,US,M
3241,2024,MI,FT,Data Scientist,GBP,61566,GB,0,GB,M
3242,2024,MI,FT,Data Scientist,GBP,36940,GB,0,GB,M
3243,2024,MI,FT,Data Engineer,GBP,73880,GB,0,GB,M
3244,2024,MI,FT,Data Engineer,GBP,49253,GB,0,GB,M
3245,2024,SE,FT,Data Scientist,USD,165220,US,100,US,M
3246,2024,SE,FT,Data Scientist,USD,120160,US,100,US,M
3247,2024,SE,FT,Data Analyst,USD,124190,US,100,US,M
3248,2024,SE,FT,Data Analyst,USD,90320,US,100,US,M
3249,2024,SE,FT,Data Engineer,USD,181940,US,0,US,M
3250,2024,SE,FT,Data Engineer,USD,132320,US,0,US,M
3251,2024,SE,FT,Data Engineer,USD,220110,US,0,US,M
3252,2024,SE,FT,Data Engineer,USD,160080,US,0,US,M
3253,2024,SE,FT,Data Scientist,USD,180000,US,0,US,L
3254,2024,SE,FT,Data Scientist,USD,120000,US,0,US,L
3255,2024,MI,FT,Data Analyst,USD,126500,US,0,US,M
3256,2024,MI,FT,Data Analyst,USD,106260,US,0,US,M
3257,2024,SE,FT,Data Analyst,USD,116000,US,0,US,M
3258,2024,SE,FT,Data Analyst,USD,99000,US,0,US,M
3259,2024,SE,FT,Data Analyst,USD,155000,US,100,US,M
3260,2024,SE,FT,Data Analyst,USD,120600,US,100,US,M
3261,2024,MI,FT,Data Scientist,USD,130000,US,0,US,M
3262,2024,MI,FT,Data Scientist,USD,90000,US,0,US,M
3263,2024,MI,FT,Data Engineer,USD,170000,US,100,US,M
3264,2024,MI,FT,Data Engineer,USD,150000,US,100,US,M
3265,2024,SE,FT,Data Analyst,USD,102100,US,100,US,M
3266,2024,SE,FT,Data Analyst,USD,84900,US,100,US,M
3267,2024,SE,FT,Data Scientist,USD,136620,US,100,US,M
3268,2024,SE,FT,Data Scientist,USD,99360,US,100,US,M
3269,2024,SE,FT,Data Scientist,GBP,110820,GB,0,GB,M
3270,2024,SE,FT,Data Scientist,GBP,98506,GB,0,GB,M
3271,2024,SE,FT,Data Scientist,USD,146000,US,100,US,M
3272,2024,SE,FT,Data Scientist,USD,123000,US,100,US,M
3273,2024,EN,FT,Data Engineer,GBP,49253,GB,100,GB,M
3274,2024,EN,FT,Data Engineer,GBP,43096,GB,100,GB,M
3275,2024,EX,FT,Data Analyst,USD,130000,US,100,US,M
3276,2024,EX,FT,Data Analyst,USD,110000,US,100,US,M
3277,2024,SE,FT,Data Analyst,USD,170000,US,100,US,M
3278,2024,SE,FT,Data Analyst,USD,135000,US,100,US,M
3279,2024,SE,FT,Data Science Manager,USD,161342,US,100,US,M
3280,2024,SE,FT,Data Science Manager,USD,137141,US,100,US,M
3281,2024,SE,FT,Data Scientist,USD,167000,US,100,US,M
3282,2024,SE,FT,Data Scientist,USD,123000,US,100,US,M
3283,2024,SE,FT,Data Engineer,GBP,73880,GB,0,GB,M
3284,2024,SE,FT,Data Engineer,GBP,61566,GB,0,GB,M
3285,2024,SE,FT,Data Scientist,USD,211500,US,100,US,M
3286,2024,SE,FT,Data Scientist,USD,138600,US,100,US,M
3287,2024,SE,FT,Data Architect,USD,192400,CA,100,CA,M
3288,2024,SE,FT,Data Architect,USD,90700,CA,100,CA,M
3289,2024,SE,FT,Data Analyst,USD,130000,CA,100,CA,M
3290,2024,SE,FT,Data Analyst,USD,61300,CA,100,CA,M
3291,2024,SE,FT,Data Analyst,USD,130000,CA,100,CA,M
3292,2024,SE,FT,Data Analyst,USD,61300,CA,100,CA,M
3293,2024,SE,FT,Data Engineer,USD,160000,US,0,US,L
3294,2024,SE,FT,Data Engineer,USD,113000,US,0,US,L
3295,2024,SE,FT,Data Scientist,USD,150000,US,0,US,M
3296,2024,SE,FT,Data Scientist,USD,95550,US,0,US,M
3297,2024,MI,FT,Data Analyst,USD,167000,US,100,US,M
3298,2024,MI,FT,Data Analyst,USD,115500,US,100,US,M
3299,2024,SE,FT,Data Analyst,USD,112900,US,100,US,M
3300,2024,SE,FT,Data Analyst,USD,90320,US,100,US,M
3301,2024,SE,FT,Data Analyst,USD,112900,US,100,US,M
3302,2024,SE,FT,Data Analyst,USD,90320,US,100,US,M
3303,2024,SE,FT,Data Engineer,USD,165400,US,100,US,M
3304,2024,SE,FT,Data Engineer,USD,132320,US,100,US,M
3305,2024,SE,FT,Data Engineer,USD,243900,US,100,US,M
3306,2024,SE,FT,Data Engineer,USD,156600,US,100,US,M
3307,2024,SE,FT,Data Analyst,USD,136600,US,100,US,M
3308,2024,SE,FT,Data Analyst,USD,109280,US,100,US,M
3309,2024,SE,FT,Data Engineer,USD,128875,US,100,US,M
3310,2024,SE,FT,Data Engineer,USD,93700,US,100,US,M
3311,2024,EX,FT,Head of Data Science,USD,224000,US,100,US,M
3312,2024,EX,FT,Head of Data Science,USD,167875,US,100,US,M
3313,2024,EX,FT,Analytics Engineer,USD,175000,US,100,US,M
3314,2024,EX,FT,Analytics Engineer,USD,135000,US,100,US,M
3315,2024,SE,FT,Data Engineer,USD,209100,US,100,US,L
3316,2024,SE,FT,Data Engineer,USD,154600,US,100,US,L
3317,2024,SE,FT,Data Engineer,USD,180000,US,100,US,M
3318,2024,SE,FT,Data Engineer,USD,160000,US,100,US,M
3319,2024,SE,FT,Data Scientist,USD,205300,US,0,US,L
3320,2024,SE,FT,Data Scientist,USD,140400,US,0,US,L
3321,2024,SE,FT,Data Scientist,USD,176000,US,100,US,M
3322,2024,SE,FT,Data Scientist,USD,144000,US,100,US,M
3323,2024,SE,FT,Data Engineer,USD,200100,US,100,US,M
3324,2024,SE,FT,Data Engineer,USD,160000,US,100,US,M
3325,2024,SE,FT,Data Engineer,USD,70500,US,0,US,M
3326,2024,SE,FT,Data Engineer,USD,54000,US,0,US,M
3327,2024,SE,FT,Data Scientist,USD,205300,US,0,US,M
3328,2024,SE,FT,Data Scientist,USD,140400,US,0,US,M
3329,2024,SE,FT,Analytics Engineer,USD,205300,US,0,US,M
3330,2024,SE,FT,Analytics Engineer,USD,184700,US,0,US,M
3331,2024,SE,FT,Data Engineer,USD,175100,US,100,US,M
3332,2024,SE,FT,Data Engineer,USD,140250,US,100,US,M
3333,2024,SE,FT,Data Analyst,USD,116150,US,100,US,M
3334,2024,SE,FT,Data Analyst,USD,99050,US,100,US,M
3335,2024,SE,FT,Data Engineer,USD,145000,US,100,US,M
3336,2024,SE,FT,Data Engineer,USD,130000,US,100,US,M
3337,2024,SE,FT,Data Analyst,USD,112900,US,100,US,M
3338,2024,SE,FT,Data Analyst,USD,90320,US,100,US,M
3339,2024,MI,FT,Data Analyst,USD,85000,CA,0,CA,M
3340,2024,MI,FT,Data Analyst,USD,75000,CA,0,CA,M
3341,2024,SE,FT,Machine Learning Engineer,USD,214000,US,100,US,M
3342,2024,SE,FT,Machine Learning Engineer,USD,192600,US,100,US,M
3343,2024,SE,FT,Data Architect,USD,266400,US,100,US,M
3344,2024,SE,FT,Data Architect,USD,213120,US,100,US,M
3345,2024,SE,FT,Data Engineer,USD,155000,US,100,US,M
3346,2024,SE,FT,Data Engineer,USD,115000,US,100,US,M
3347,2024,MI,FT,Data Scientist,USD,141300,US,0,US,M
3348,2024,MI,FT,Data Scientist,USD,102100,US,0,US,M
3349,2024,SE,FT,Data Analyst,USD,115934,US,100,US,M
3350,2024,SE,FT,Data Analyst,USD,81666,US,100,US,M
3351,2024,MI,FT,Data Engineer,USD,206699,US,0,US,M
3352,2024,MI,FT,Data Engineer,USD,99100,US,0,US,M
3353,2024,SE,FT,Data Engineer,USD,130000,US,100,US,M
3354,2024,SE,FT,Data Engineer,USD,110500,US,100,US,M
3355,2024,MI,FT,Data Analyst,GBP,61566,GB,0,GB,M
3356,2024,MI,FT,Data Analyst,GBP,43096,GB,0,GB,M
3357,2024,SE,FT,Data Analyst,USD,80000,US,100,US,M
3358,2024,SE,FT,Data Analyst,USD,60000,US,100,US,M
3359,2024,SE,FT,Data Architect,USD,192564,US,100,US,M
3360,2024,SE,FT,Data Architect,USD,144854,US,100,US,M
3361,2024,SE,FT,Data Scientist,USD,230000,US,100,US,M
3362,2024,SE,FT,Data Scientist,USD,150000,US,100,US,M
3363,2024,SE,FT,Data Analytics Manager,USD,150260,US,100,US,M
3364,2024,SE,FT,Data Analytics Manager,USD,109280,US,100,US,M
3365,2024,SE,FT,Data Analyst,USD,170000,US,100,US,M
3366,2024,SE,FT,Data Analyst,USD,150000,US,100,US,M
3367,2024,MI,FT,Data Scientist,USD,160000,US,100,US,M
3368,2024,MI,FT,Data Scientist,USD,130000,US,100,US,M
3369,2024,EN,FT,Data Analyst,USD,67000,CA,0,CA,M
3370,2024,EN,FT,Data Analyst,USD,52000,CA,0,CA,M
3371,2024,SE,FT,Data Engineer,USD,154000,US,100,US,M
3372,2024,SE,FT,Data Engineer,USD,126000,US,100,US,M
3373,2024,SE,FT,Data Analyst,USD,129000,US,0,US,M
3374,2024,SE,FT,Data Analyst,USD,99000,US,0,US,M
3375,2024,SE,FT,Data Scientist,USD,210000,US,100,US,M
3376,2024,SE,FT,Data Scientist,USD,140000,US,100,US,M
3377,2024,SE,FT,Data Scientist,USD,210000,US,100,US,M
3378,2024,SE,FT,Data Scientist,USD,140000,US,100,US,M
3379,2024,SE,FT,Data Scientist,USD,210000,US,100,US,M
3380,2024,SE,FT,Data Scientist,USD,140000,US,100,US,M
3381,2024,SE,FT,Data Analyst,USD,100000,US,100,US,M
3382,2024,SE,FT,Data Analyst,USD,69000,US,100,US,M
3383,2024,SE,FT,Data Scientist,USD,210000,US,100,US,M
3384,2024,SE,FT,Data Scientist,USD,140000,US,100,US,M
3385,2024,SE,FT,Data Analyst,USD,150075,US,100,US,M
3386,2024,SE,FT,Data Analyst,USD,110925,US,100,US,M
3387,2024,SE,FT,Data Engineer,USD,100000,US,100,US,M
3388,2024,SE,FT,Data Engineer,USD,25000,US,100,US,M
3389,2024,SE,FT,Data Analyst,USD,126500,US,100,US,M
3390,2024,SE,FT,Data Analyst,USD,106260,US,100,US,M
3391,2024,SE,FT,Data Engineer,USD,220110,US,100,US,M
3392,2024,SE,FT,Data Engineer,USD,160080,US,100,US,M
3393,2024,SE,FT,Data Analyst,USD,105000,US,100,US,M
3394,2024,SE,FT,Data Analyst,USD,100000,US,100,US,M
3395,2024,SE,FT,Data Analyst,USD,170000,US,100,US,M
3396,2024,SE,FT,Data Analyst,USD,135000,US,100,US,M
3397,2024,SE,FT,Data Scientist,USD,230000,US,100,US,M
3398,2024,SE,FT,Data Scientist,USD,140000,US,100,US,M
3399,2024,MI,FT,Data Analyst,USD,135000,US,100,US,M
3400,2024,MI,FT,Data Analyst,USD,50000,US,100,US,M
3401,2024,SE,FT,Data Scientist,USD,220000,US,100,US,M
3402,2024,SE,FT,Data Scientist,USD,140000,US,100,US,M
3403,2024,MI,FT,Data Scientist,GBP,172386,GB,0,GB,M
3404,2024,MI,FT,Data Scientist,GBP,86193,GB,0,GB,M
3405,2024,SE,FT,Machine Learning Engineer,USD,220000,US,100,US,M
3406,2024,SE,FT,Machine Learning Engineer,USD,120000,US,100,US,M
3407,2024,MI,FT,Data Scientist,USD,200000,US,100,US,M
3408,2024,MI,FT,Data Scientist,USD,120000,US,100,US,M
3411,2024,EX,FT,Data Engineer,USD,324000,US,100,US,M
3412,2024,EX,FT,Data Engineer,USD,216000,US,100,US,M
3413,2024,SE,FT,Data Engineer,USD,210000,US,100,US,M
3414,2024,SE,FT,Data Engineer,USD,100000,US,100,US,M
3415,2024,SE,FT,Data Scientist,USD,185100,US,100,US,M
3416,2024,SE,FT,Data Scientist,USD,104890,US,100,US,M
3417,2024,SE,FT,Data Engineer,USD,105000,US,100,US,M
3418,2024,SE,FT,Data Engineer,USD,80000,US,100,US,M
3419,2024,MI,FT,Machine Learning Developer,CAD,76814,CA,100,CA,M
3420,2022,SE,FT,Machine Learning Manager,CAD,117104,CA,50,CA,L
3421,2024,EX,FT,Director of Data Science,CAD,192037,CA,50,CA,L
3422,2024,MI,FT,Machine Learning Engineer,USD,120000,US,100,US,S
3423,2024,MI,FT,Business Data Analyst,INR,17805,IN,100,IN,M
3424,2024,MI,FT,Data Scientist,INR,30523,IN,100,IN,L
3426,2024,MI,PT,Data Engineer,EUR,52533,DE,50,DE,L
3427,2024,EN,FT,Data Scientist,INR,17805,IN,100,IN,M
3429,2024,MI,FT,Applied Data Scientist,USD,157000,US,100,US,L
3430,2024,MI,FT,Business Data Analyst,CAD,69133,CA,50,CA,L
3431,2024,EN,FT,Data Engineer,USD,65000,US,100,US,S
3433,2023,MI,FT,Data Scientist,USD,109000,US,50,US,L
3434,2024,MI,FT,Data Scientist,CAD,67597,CA,100,CA,M
3439,2024,EN,FT,Data Scientist,CAD,51081,CA,100,CA,L
3440,2024,MI,FT,Data Scientist,USD,78000,US,100,US,M
3441,2024,SE,FT,Data Engineer,USD,135000,US,100,US,M
3442,2024,SE,FT,Data Engineer,USD,115000,US,100,US,M
3448,2024,SE,FT,Research Scientist,EUR,89306,FR,50,FR,L
3450,2024,SE,FT,Data Scientist,USD,165000,US,100,US,M
3451,2024,MI,FT,Machine Learning Scientist,USD,153000,US,50,US,M
3453,2024,SE,FT,Machine Learning Developer,CAD,76814,CA,100,CA,M
3455,2024,MI,FT,Principal Data Analyst,USD,75000,CA,100,CA,S
3461,2024,SE,FT,Data Science Manager,USD,152500,US,100,US,M
3462,2024,EN,FT,Research Scientist,USD,120000,US,100,US,L
3463,2024,MI,FT,Data Scientist,USD,135000,US,100,US,L
3464,2024,SE,FT,Data Analytics Lead,USD,405000,US,100,US,L
3465,2023,SE,FT,Data Engineer,USD,150000,US,0,US,L
3466,2023,SE,FT,Data Science Manager,USD,240000,US,0,US,L
3467,2023,MI,FT,Data Analyst,USD,135000,US,100,US,L
3468,2023,EN,FT,Data Scientist,USD,80000,US,100,US,M
3469,2024,SE,FT,Applied Data Scientist,USD,380000,US,100,US,L
3471,2024,SE,FT,Applied Data Scientist,USD,177000,US,100,US,L
3472,2024,MI,FT,Data Engineer,EUR,65141,FR,100,FR,M
3475,2023,SE,FT,Principal Data Scientist,USD,220000,US,0,US,L
3479,2023,MI,FT,Data Analyst,USD,90000,US,100,US,M
3480,2024,MI,FL,Data Scientist,USD,100000,CA,100,US,M
3481,2023,EN,FT,Data Scientist,USD,100000,US,0,US,S
3483,2024,SE,FT,Research Scientist,USD,144000,US,50,US,L
3484,2024,SE,FT,Principal Data Scientist,EUR,155499,DE,100,DE,M
3487,2024,EN,FT,Financial Data Analyst,USD,100000,US,50,US,L
3488,2023,MI,FT,Data Scientist,USD,82500,US,100,US,S
3489,2023,EN,FT,Data Scientist,EUR,49646,FR,50,FR,M
3490,2023,SE,FT,Lead Data Scientist,INR,40570,IN,50,IN,L
3491,2024,EN,FT,Data Engineer,USD,120000,US,100,US,M
3492,2024,SE,FT,Lead Machine Learning Engineer,EUR,84053,DE,0,DE,M
3493,2023,EN,FT,Machine Learning Engineer,USD,20000,IN,100,IN,S
3494,2024,EN,FT,Computer Vision Engineer,USD,125000,US,0,US,M
3495,2023,MI,FT,Data Scientist,INR,9466,IN,0,IN,S
3496,2023,SE,FT,Machine Learning Scientist,USD,120000,US,50,US,S
3497,2023,EN,PT,Data Analyst,EUR,10354,ES,50,ES,M
3498,2023,EN,FT,Applied Data Scientist,GBP,110037,GB,0,GB,L
3500,2023,EN,FT,Data Analyst,USD,50000,US,100,US,M
3501,2023,SE,FT,Principal Data Engineer,USD,200000,US,100,US,M
3502,2023,MI,FT,Big Data Engineer,USD,60000,ES,50,RO,M
3503,2023,MI,FT,Data Engineer,USD,200000,US,100,US,L
3505,2023,MI,FT,Data Engineer,USD,100000,US,100,US,L
3507,2022,MI,FT,Data Engineer,EUR,59303,DE,100,DE,S
3508,2023,MI,FT,Research Scientist,EUR,62649,FR,50,FR,M
3509,2023,MI,FT,Data Engineer,GBP,82528,GB,100,GB,L
3510,2023,MI,FT,Data Architect,USD,170000,US,100,US,L
3511,2023,MI,FT,Data Architect,USD,150000,US,100,US,L
3512,2023,EN,FT,BI Data Analyst,USD,55000,US,50,US,S
3513,2023,EX,FT,Director of Data Science,USD,250000,US,0,US,L
3514,2023,EN,FT,Data Engineer,USD,80000,US,100,US,L
3515,2022,EN,FT,Big Data Engineer,USD,70000,US,100,US,L
3516,2023,EX,FT,Director of Data Science,EUR,130026,DE,50,DE,M
3517,2023,EN,FT,Data Science Consultant,EUR,63831,DE,50,DE,L
3521,2023,EN,FT,Machine Learning Engineer,USD,125000,US,100,US,S
3522,2023,SE,FT,Data Analytics Manager,USD,120000,US,100,US,M
3523,2022,MI,FT,Research Scientist,USD,450000,US,0,US,M
3524,2022,MI,FT,Data Analyst,EUR,46759,FR,50,FR,L
3526,2023,SE,FT,Data Science Engineer,CAD,127221,CA,50,CA,L
3527,2023,SE,FT,Data Science Manager,USD,144000,US,100,US,L
3529,2023,MI,FT,Data Scientist,CAD,75774,CA,100,CA,L
3530,2023,MI,FT,Data Scientist,USD,150000,US,100,US,M
3531,2022,MI,FT,Data Science Consultant,USD,103000,US,100,US,L
3532,2023,SE,FT,Data Engineer,USD,153000,US,100,US,L
3533,2023,MI,FT,Data Engineer,USD,90000,US,100,US,L
3534,2023,EN,FT,Data Analyst,USD,90000,US,100,US,S
3535,2023,EN,FT,Data Analyst,USD,60000,US,100,US,S
3538,2023,MI,PT,3D Computer Vision Researcher,INR,5409,IN,50,IN,M
3539,2023,MI,CT,ML Engineer,USD,270000,US,100,US,L
3540,2023,MI,FT,Applied Data Scientist,CAD,54238,GB,50,CA,L
3541,2023,MI,FT,Machine Learning Engineer,EUR,47282,ES,100,ES,S
3544,2023,MI,FT,Data Analytics Engineer,USD,110000,US,100,US,L
3545,2023,EN,FT,Research Scientist,GBP,82528,GB,50,GB,L
3546,2022,EN,FT,Machine Learning Engineer,USD,250000,US,50,US,L
3547,2023,EN,FT,Data Analyst,EUR,59102,FR,50,FR,M
3550,2022,EN,FT,Machine Learning Engineer,USD,138000,US,100,US,S
3551,2023,MI,FT,Data Engineer,USD,140000,US,100,US,L
3552,2023,SE,FT,Data Analytics Engineer,EUR,79197,DE,100,DE,L
3553,2023,SE,FT,Lead Data Analyst,USD,170000,US,100,US,L
3554,2023,EN,FT,Data Analyst,USD,80000,US,100,US,M
3556,2023,MI,FT,BI Data Analyst,USD,100000,US,100,US,M
3557,2023,SE,FT,Data Scientist,EUR,53192,FR,50,FR,L
3558,2023,EX,FT,Head of Data,USD,235000,US,100,US,L
3559,2023,EX,FT,BI Data Analyst,USD,150000,IN,100,US,L
3560,2022,EX,FT,Data Engineer,EUR,79833,ES,50,ES,L
3561,2023,EN,FT,Machine Learning Scientist,USD,225000,US,100,US,L
3562,2023,EN,FT,Data Science Consultant,EUR,76833,DE,100,DE,S
3565,2023,SE,FT,Lead Data Engineer,GBP,103160,GB,100,GB,S
3566,2023,SE,FT,Data Engineer,GBP,113476,GB,100,GB,M
3567,2023,SE,FT,Machine Learning Engineer,EUR,94564,DE,50,DE,L
3568,2023,EN,FT,Data Engineer,INR,30428,IN,100,IN,L
3569,2023,SE,FT,Data Engineer,USD,150000,US,100,US,M
3570,2023,SE,FT,Data Engineer,USD,115000,US,100,US,S
3571,2023,MI,FT,Research Scientist,CAD,187442,CA,100,CA,L
3572,2023,MI,FT,Data Analyst,GBP,51519,GB,50,GB,L
3573,2022,MI,FT,Data Engineer,USD,106000,US,100,US,L
3574,2022,MI,FT,Data Engineer,GBP,112872,GB,50,GB,L
3576,2023,SE,FT,Data Engineer,USD,150000,US,100,US,L
3577,2022,EN,PT,ML Engineer,EUR,15966,DE,100,DE,S
3578,2023,MI,FT,Computer Vision Software Engineer,EUR,95746,DE,100,US,S
3579,2023,EN,FT,Computer Vision Software Engineer,USD,70000,US,100,US,M
3580,2022,MI,FT,Data Scientist,GBP,76958,GB,100,GB,S
3582,2023,EN,FT,Data Scientist,INR,29751,IN,50,IN,L
3583,2023,SE,FT,Lead Data Engineer,USD,276000,US,0,US,L
3584,2022,SE,FT,Data Engineer,USD,188000,US,100,US,L
3586,2022,MI,FT,Data Scientist,USD,105000,US,100,US,L
3587,2023,MI,FT,Data Engineer,USD,200000,US,100,US,L
3588,2023,SE,FT,Data Engineer,USD,174000,US,100,US,L
3589,2023,MI,FT,Data Analyst,USD,93000,US,100,US,L
3590,2023,EN,FT,Data Scientist,INR,28399,IN,100,IN,M
3592,2023,EN,FT,Data Scientist,USD,90000,US,100,US,S
3593,2022,MI,FT,Data Engineer,EUR,70139,FR,50,FR,L
3594,2022,EN,FT,Data Analyst,INR,6072,IN,0,IN,S
3596,2023,SE,FT,Principal Data Analyst,USD,170000,US,100,US,M
3597,2023,SE,FT,Data Engineer,GBP,96282,GB,50,GB,L
3599,2023,EN,FT,Data Scientist,EUR,36643,FR,50,FR,L
3600,2023,MI,FT,Data Engineer,GBP,72212,GB,50,GB,L
3601,2022,EN,FT,Data Analyst,USD,91000,US,100,US,L
3602,2023,SE,FT,Big Data Architect,CAD,99703,CA,50,CA,M
3603,2023,SE,FT,Data Scientist,USD,165000,US,100,US,L
3604,2023,MI,FT,Data Analyst,USD,80000,US,100,US,L
3605,2023,SE,FT,Data Scientist,CAD,103691,CA,100,CA,L
3606,2023,EN,FT,Data Engineer,INR,21637,IN,50,IN,M
3609,2023,MI,FT,Research Scientist,CAD,63810,CA,100,CA,M
3611,2023,MI,FT,Head of Data Science,USD,110000,US,0,US,S
3612,2023,MI,FT,Data Architect,USD,180000,US,100,US,L
3613,2023,SE,FT,Data Analyst,USD,200000,US,100,US,L
3614,2022,SE,FT,Big Data Engineer,GBP,109024,GB,50,GB,M
3615,2023,SE,FT,Data Engineer,USD,200000,US,100,US,L
3616,2023,SE,FT,ML Engineer,USD,256000,US,100,US,S
3617,2023,MI,FT,Data Engineer,USD,110000,US,100,US,L
3618,2022,MI,FT,Data Scientist,EUR,79833,DE,0,DE,L
3619,2023,EN,FT,Data Engineer,USD,72500,US,100,US,L
3620,2023,SE,FT,Machine Learning Engineer,USD,185000,US,50,US,L
3623,2023,MI,FT,Data Engineer,USD,112000,US,100,US,L
3624,2022,SE,FT,Machine Learning Engineer,USD,150000,US,50,US,L
3626,2023,SE,FT,AI Scientist,USD,55000,ES,100,ES,L
3627,2023,EN,FT,Data Scientist,USD,58000,US,50,US,L
3628,2023,EN,FT,Data Scientist,USD,100000,US,100,US,M
3629,2023,SE,FT,Data Scientist,EUR,77684,FR,50,FR,M
3631,2023,EN,FT,Data Science Consultant,EUR,76833,DE,0,DE,L
3632,2023,SE,CT,Staff Data Scientist,USD,105000,US,100,US,M
3633,2022,EN,FT,Data Analyst,USD,72000,US,100,US,L
3634,2023,EN,FT,Data Engineer,EUR,65013,DE,50,DE,M
3636,2023,MI,FT,Data Engineer,USD,111775,US,0,US,M
3637,2023,MI,FT,Data Engineer,USD,93150,US,0,US,M
3640,2023,SE,FT,Machine Learning Engineer,INR,66265,IN,0,IN,L
3641,2023,MI,FT,Data Scientist,INR,16904,IN,100,IN,S
3642,2023,SE,FT,Data Analyst,EUR,63831,DE,50,DE,L
3643,2022,SE,FT,Lead Data Scientist,USD,190000,US,100,US,S
3644,2023,EX,FT,Director of Data Science,EUR,141846,DE,0,DE,L
3645,2023,EN,FT,Big Data Engineer,INR,16228,IN,100,IN,L
3646,2023,SE,FT,Data Analyst,CAD,71786,CA,100,CA,M
3648,2023,SE,FT,Data Scientist,USD,135000,US,0,US,L
3649,2023,EN,FT,Machine Learning Engineer,EUR,24823,DE,50,DE,M
3650,2023,SE,FT,Data Science Manager,INR,54094,IN,50,US,L
3651,2023,SE,FT,Machine Learning Engineer,INR,24342,IN,100,IN,L
3653,2023,MI,FT,Data Scientist,USD,147000,US,50,US,L
3654,2023,SE,FT,Research Scientist,CAD,96113,CA,50,CA,L
3655,2023,SE,FT,Data Science Manager,USD,174000,US,100,US,L
3656,2022,MI,FT,Business Data Analyst,USD,135000,US,100,US,L
3659,2022,EN,FT,Data Scientist,EUR,51321,FR,0,FR,S
3660,2022,MI,FT,Data Scientist,INR,40481,IN,0,IN,L
3661,2023,EX,FT,Data Science Consultant,EUR,69741,FR,100,ES,S
3663,2022,EN,FT,Data Scientist,EUR,39916,FR,0,FR,M
3664,2022,MI,FT,Lead Data Analyst,USD,87000,US,100,US,L
3666,2023,MI,FT,Data Scientist,EUR,90734,DE,50,DE,L
3667,2023,MI,FT,Big Data Engineer,INR,22611,IN,0,IN,L
3668,2023,MI,FT,Data Scientist,INR,5679,IN,100,US,S
3669,2023,EN,FT,Machine Learning Engineer,USD,81000,US,50,US,S
3671,2023,EN,FT,Data Science Consultant,USD,90000,US,100,US,S
3672,2023,MI,FT,Data Scientist,EUR,61467,DE,50,AT,M
3673,2023,SE,FT,Machine Learning Infrastructure Engineer,USD,195000,US,100,US,M
3674,2023,MI,FT,Data Scientist,EUR,37825,ES,100,ES,L
3675,2022,MI,FT,Data Analyst,USD,85000,US,100,US,L
3676,2023,EX,CT,Principal Data Scientist,USD,416000,US,100,US,S
3677,2023,SE,FT,Machine Learning Scientist,USD,225000,US,100,CA,L
3678,2023,MI,FT,Data Scientist,GBP,56256,GB,50,GB,L
3679,2023,MI,FT,Data Scientist,INR,33808,IN,0,IN,M
3680,2023,MI,FT,Data Scientist,GBP,116914,GB,50,GB,L
3686,2022,EN,FT,Data Science Consultant,INR,5707,IN,50,IN,M
3689,2023,MI,FT,Data Scientist,EUR,88654,DE,50,DE,L
3690,2022,MI,FT,Product Data Analyst,INR,6072,IN,100,IN,L
3692,2022,MI,FT,BI Data Analyst,USD,98000,US,0,US,M
3694,2023,MI,FT,Research Scientist,EUR,56738,FR,50,FR,S
3696,2023,SE,FT,Data Analytics Manager,USD,120000,US,0,US,L
3698,2022,EX,FT,Director of Data Science,USD,325000,US,100,US,L
3699,2023,SE,FT,Machine Learning Engineer,USD,200000,US,100,US,L
3701,2023,MI,FT,Data Scientist,USD,160000,US,100,US,L
3702,2023,SE,FT,Research Scientist,USD,50000,FR,100,US,S
3705,2023,SE,FT,Data Engineer,USD,165000,US,0,US,M
3706,2023,EN,FT,Big Data Engineer,INR,5882,IN,0,CH,L
3707,2022,MI,FT,Data Scientist,EUR,42197,FR,50,FR,S
3708,2023,SE,FT,Principal Data Engineer,USD,185000,US,100,US,L
3709,2022,EN,FT,Data Scientist,EUR,62726,DE,50,DE,S
3710,2023,MI,FT,Data Scientist,EUR,90734,DE,50,DE,L
3712,2022,MI,FT,Data Engineer,USD,110000,US,100,US,L
3713,2023,SE,FT,Data Analytics Manager,USD,140000,US,100,US,L
3714,2022,SE,FT,Data Scientist,USD,120000,US,50,US,L
3715,2023,SE,FT,Data Scientist,CAD,87738,CA,100,CA,S
